what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790809768
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321790810230
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.opendecl",1321790823717
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321790823777
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321790823861
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1321790833645
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321790833794
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1321790833807
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321790834650
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945192377
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945192812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945232057
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945247522
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1321945251716
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945251762
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945255090
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1321945273857
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945282311
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945282592
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1321945282606
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945283292
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1321945286111
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945286254
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945286359
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1321945286374
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945287387
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945292637
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945293628
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1321945296540
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945299261
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945299434
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1321945299449
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945299988
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1321945307858
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945308028
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1321945308047
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945313207
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1321945313819
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945315001
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945332269
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945333148
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945334982
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1321945336565
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945337278
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945339709
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.opendecl",1321945348513
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945348901
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945351618
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945351700
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945351716
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1321945353408
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945355585
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321945355585
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1321945355818
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945385947
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945389321
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945405597
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945423968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945426240
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945886196
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945896278
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321945910644
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1321945915787
